,work_id,title_cc,author_cc,year,word_count,not_before,not_after,is_earlymodern,title_lem,author_dates,author_lem,author_viaf,author_viaf_id,edition,editor,publisher,pub_place,pub_date,series_title,series_id,source,prelemmatized,notes,author_wd
7003,9192,De Miraculis S. Barnardi,Auctor incertus ,,1481,,,False,De Miraculis S. Barnardi,,Auctor incertus,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 123",AucInc.DeMiSBa,Patrologia Latina,True,,
7004,9193,De festivitatibus apostolorum,Auctor incertus ,,14046,,,False,De festivitatibus apostolorum,,Auctor incertus,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 123",AucInc.DeFeAp,Patrologia Latina,True,,
7005,9194,De translatione S. Barnardi,Auctor incertus ,,710,,,False,De translatione S. Barnardi,,Auctor incertus,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 123",AucInc.DeTrSBa,Patrologia Latina,True,,
7006,9195,Elogia,Auctores varii ,,450,,,False,Elogia,,Auctores varii,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 123",AucVar.Elogia3,Patrologia Latina,True,,
7007,9196,Vetus Romanum martyrologium,Auctores varii ,,13783,,,False,,,,,,,,,,,,,,,,
7008,9197,Quo genere cultus SS. Martyres venerandi sunt,Augustinus Hipponensis,354-430,1196,354.0,430.0,False,Quo genere cultus SS. Martyres venerandi sunt,354-430,Augustinus Hipponensis,66806872,66806872,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 123",AugHip.QuGeCuS,Patrologia Latina,True,,
7009,9198,Martyrologium 1,Usuardus Sangermanensis810-875 ,810-875,17100,810.0,875.0,False,Martyrologium 1,810-875,Usuardus Sangermanensis,264282437,264282437,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 123",UsuSan.Martyr7,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
7010,9199,De corpore et sanguine Christi,Adrevaldus Floriacensis814-878 ,814-878,4270,814.0,878.0,False,De corpore et sanguine Christi,814-878,Adrevaldus Floriacensis,283957509,283957509,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 124",AdrFlo.DeCoEtS3,Patrologia Latina,True,,
7011,92,Acta 1,Concilium Romanum,fl. 382,130,382.0,382.0,False,Acta 1,fl. 382,Concilium Romanum,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1844,"Patrologia Latina, vol. 3",ConRom.Acta2,Patrologia Latina,True,,
7012,9200,Historia translationis S. Benedicti,Adrevaldus Floriacensis814-878 ,814-878,8329,814.0,878.0,False,Historia translationis S. Benedicti,814-878,Adrevaldus Floriacensis,283957509,283957509,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 124",AdrFlo.HiTrSBe,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
7013,9201,Miracula S. Benedicti,Adrevaldus Floriacensis814-878 ,814-878,36833,814.0,878.0,False,Miracula S. Benedicti,814-878,Adrevaldus Floriacensis,283957509,283957509,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 124",AdrFlo.MiSBe,Patrologia Latina,True,,
7014,9202,Vita S. Aigulfi,Adrevaldus Floriacensis814-878 ,814-878,14767,814.0,878.0,False,Vita S. Aigulfi,814-878,Adrevaldus Floriacensis,283957509,283957509,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 124",AdrFlo.ViSAi,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
7015,9203,Epistolae,Carolus II Calvus,823-877,27728,823.0,877.0,False,Epistolae,823-877,Carolus II Calvus,267078093,267078093,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 124",CaIiCa.Episto197,Patrologia Latina,True,,Q71231
7016,9204,Libellus proclamationis adversus Wenilonem,Carolus II Calvus,823-877,1936,823.0,877.0,False,Libellus proclamationis adversus Wenilonem,823-877,Carolus II Calvus,267078093,267078093,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 124",CaIiCa.LiPrAdW,Patrologia Latina,True,,Q71231
7017,9205,Collectanea,Hericus Antissiodorensis ,,66,,,False,Collectanea,,Hericus Antissiodorensis,259591687,259591687,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 124",HerAnt.Collec,Patrologia Latina,True,,
7018,9206,Miracula S. Germani,Hericus Antissiodorensis ,,80499,,,False,Miracula S. Germani,,Hericus Antissiodorensis,259591687,259591687,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 124",HerAnt.MiSGe,Patrologia Latina,True,,
7019,9207,Praefatio in homilias suas,Hericus Antissiodorensis ,,316,,,False,Praefatio in homilias suas,,Hericus Antissiodorensis,259591687,259591687,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 124",HerAnt.PrInHoS,Patrologia Latina,True,,
7020,9208,Versus ad Hildeboldum,Hericus Antissiodorensis ,,332,,,False,Versus ad Hildeboldum,,Hericus Antissiodorensis,259591687,259591687,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 124",HerAnt.VeAdHi,Patrologia Latina,True,,
7021,9209,Vita S. Germani,Hericus Antissiodorensis ,,63824,,,False,,,,,,,,,,,,,,,,
7022,9210,Opuscula et epistolae,Hincmarus Laudunensis,fl. 878,96553,878.0,878.0,False,Opuscula et epistolae,fl. 878,Hincmarus Laudunensis,62344681,62344681,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 124",HinLau.OpEtEp,Patrologia Latina,True,,
7023,9211,Canones,Isaacus Lingonensis,fl. 880,36132,880.0,880.0,False,Canones,fl. 880,Isaacus Lingonensis,260489307,260489307,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 124",IsaLin.Canone3,Patrologia Latina,True,,
7024,9212,Canones,Odo Bellovacensis861-880 ,861-880,1817,861.0,880.0,False,Canones,861-880,Odo Bellovacensis,69364135,69364135,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 124",OdoBel.Canone4,Patrologia Latina,True,,
7025,9213,Institutio,Odo Bellovacensis861-880 ,861-880,946,861.0,880.0,False,Institutio,861-880,Odo Bellovacensis,69364135,69364135,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 124",OdoBel.Instit,Patrologia Latina,True,,
7026,9214,Sermo in S. Lucianum,Odo Bellovacensis861-880 ,861-880,11801,861.0,880.0,False,Sermo in S. Lucianum,861-880,Odo Bellovacensis,69364135,69364135,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 124",OdoBel.SeInSLu,Patrologia Latina,True,,
7027,9215,Martyrologium 2,Usuardus Sangermanensis810-875 ,810-875,36196,810.0,875.0,False,Martyrologium 2,810-875,Usuardus Sangermanensis,264282437,264282437,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 124",UsuSan.Martyr8,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
7028,9216,Annales,Auctor incertus (Hincmarus Rhemensis?) ,,58341,,,False,Annales,,Auctor incertus (Hincmarus Rhemensis?),,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",AuInHiR.Annale2,Patrologia Latina,True,,
7029,9217,"Patrologia Latina, vol. 125",Auctor incertus (Hincmarus Rhemensis?) ,,2196,,,False,Responsio ad quorumdam quaestiones,,Auctor incertus (Hincmarus Rhemensis?),,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",AuInHiR.ReAdQuQ,,True,,
7030,9218,Testimonia,Auctores varii ,,246,,,False,Testimonia,,Auctores varii,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",AucVar.Testim36,Patrologia Latina,True,,
7031,9219,Ad episcopos regni,Hincmarus Rhemensis,806-882,11037,806.0,882.0,False,Ad episcopos regni,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.AdEpRe,Patrologia Latina,True,,
7032,9220,Ad proceres regni,Hincmarus Rhemensis,806-882,17148,806.0,882.0,False,Ad proceres regni,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.AdPrRe,Patrologia Latina,True,,
7033,9221,Ad regem,Hincmarus Rhemensis,806-882,22169,806.0,882.0,False,Ad regem,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.AdReg,Patrologia Latina,True,,
7034,9222,Capitula in synodo,Hincmarus Rhemensis,806-882,14256,806.0,882.0,False,Capitula in synodo,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.CaInSy,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
7035,9223,Capitula synodica,Hincmarus Rhemensis,806-882,33594,806.0,882.0,False,Capitula synodica,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.CapSyn,Patrologia Latina,True,,
7036,9224,Carmina aliquot,Hincmarus Rhemensis,806-882,644,806.0,882.0,False,Carmina aliquot,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.CarAli,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
7037,9225,Consilium Hincmari,Hincmarus Rhemensis,806-882,2094,806.0,882.0,False,Consilium Hincmari,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.ConHin,Patrologia Latina,True,,
7038,9226,Coronationes regiae,Hincmarus Rhemensis,806-882,10741,806.0,882.0,False,Coronationes regiae,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.CorReg,Patrologia Latina,True,,
7039,9227,De causa Teutfridi presbyteri,Hincmarus Rhemensis,806-882,4652,806.0,882.0,False,De causa Teutfridi presbyteri,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.DeCaTeP,Patrologia Latina,True,,
7040,9228,De cavendis vitiis,Hincmarus Rhemensis,806-882,92822,806.0,882.0,False,De cavendis vitiis,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.DeCaVi,Patrologia Latina,True,,
7041,9229,De coercendis militum rapinis,Hincmarus Rhemensis,806-882,2986,806.0,882.0,False,De coercendis militum rapinis,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.DeCoMiR,Patrologia Latina,True,,
7042,9230,De diversa animae ratione,Hincmarus Rhemensis,806-882,27410,806.0,882.0,False,De diversa animae ratione,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.DeDiAnR,Patrologia Latina,True,,
7043,9231,De divortio Lotharii et Tetbergae,Hincmarus Rhemensis,806-882,134893,806.0,882.0,False,De divortio Lotharii et Tetbergae,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.DeDiLoE,Patrologia Latina,True,,
7044,9232,De fide Carolo regi servanda,Hincmarus Rhemensis,806-882,20365,806.0,882.0,False,De fide Carolo regi servanda,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.DeFiCaR,Patrologia Latina,True,,
7045,9233,De institutione regia,Hincmarus Rhemensis,806-882,4043,806.0,882.0,False,De institutione regia,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.DeInRe2,Patrologia Latina,True,,
7046,9234,De praedestinatione,Hincmarus Rhemensis,806-882,520896,806.0,882.0,False,De praedestinatione,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.DePra3,Patrologia Latina,True,,
7047,9235,De presbyteris criminosis,Hincmarus Rhemensis,806-882,20845,806.0,882.0,False,De presbyteris criminosis,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.DePrCr,Patrologia Latina,True,,
7048,9236,De regis persona et regio ministerio,Hincmarus Rhemensis,806-882,21694,806.0,882.0,False,De regis persona et regio ministerio,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.DeRePeE,Patrologia Latina,True,,
7049,9237,De una et non trina deitate,Hincmarus Rhemensis,806-882,186996,806.0,882.0,False,De una et non trina deitate,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.DeUnEtN,Patrologia Latina,True,,
7050,9238,De verbis Psalmi,Hincmarus Rhemensis,806-882,4146,806.0,882.0,False,De verbis Psalmi,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.DeVePs,Patrologia Latina,True,,
7051,9239,De villa Noviliaco,Hincmarus Rhemensis,806-882,1742,806.0,882.0,False,De villa Noviliaco,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.DeViNo,Patrologia Latina,True,,
7052,9240,De visione Bernoldi presbyteri,Hincmarus Rhemensis,806-882,3716,806.0,882.0,False,De visione Bernoldi presbyteri,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.DeViBeP,Patrologia Latina,True,,
7053,9241,Encomium S. Remigii,Hincmarus Rhemensis,806-882,11253,806.0,882.0,False,Encomium S. Remigii,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.EnSRe,Patrologia Latina,True,,
7054,9242,Epistola,Hincmarus Rhemensis,806-882,4358,806.0,882.0,False,Epistola,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.Episto198,Patrologia Latina,True,,
7055,9243,Explanatio in ferculum Salomonis,Hincmarus Rhemensis,806-882,12988,806.0,882.0,False,Explanatio in ferculum Salomonis,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.ExInFeS,Patrologia Latina,True,,
7056,9244,Expositiones,Hincmarus Rhemensis,806-882,34644,806.0,882.0,False,Expositiones,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.Exposi3,Patrologia Latina,True,,
7057,9245,Instructio ad Ludovicum Balbum,Hincmarus Rhemensis,806-882,6596,806.0,882.0,False,Instructio ad Ludovicum Balbum,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.InAdLuB,Patrologia Latina,True,,
7058,9246,Juramentum,Hincmarus Rhemensis,806-882,3210,806.0,882.0,False,Juramentum,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.Jurame2,Patrologia Latina,True,,
7059,9247,Praefatio,Hincmarus Rhemensis,806-882,13057,806.0,882.0,False,Praefatio,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.Praefa143,Patrologia Latina,True,,
7060,9248,Professio fidei,Hincmarus Rhemensis,806-882,348,806.0,882.0,False,Professio fidei,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.ProFid3,Patrologia Latina,True,,
7061,9249,Quae exsequi debeat episcopus,Hincmarus Rhemensis,806-882,4968,806.0,882.0,False,Quae exsequi debeat episcopus,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.QuExDeE,Patrologia Latina,True,,
7062,9250,Vita S. Remigii,Hincmarus Rhemensis,806-882,68777,806.0,882.0,False,Vita S. Remigii,806-882,Hincmarus Rhemensis,41865587,41865587,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 125",HinRhe.ViSRe2,Patrologia Latina,True,,
7063,9251,Epistola,Adrianus III ,,330,,,False,Epistola,,Adrianus III,73381896,73381896,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 126",AdrIii.Episto201,Patrologia Latina,True,,
7064,9252,Privilegium,Adrianus III ,,1714,,,False,Privilegium,,Adrianus III,73381896,73381896,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 126",AdrIii.Privil11,Patrologia Latina,True,,
7065,9253,Acta translationis S. Savini martyris,Aimoinus Sangermanensis,fl. 800,4837,800.0,800.0,False,Acta translationis S. Savini martyris,fl. 800,Aimoinus Sangermanensis,313246708,313246708,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 126",AimSan.AcTrSSa,Patrologia Latina,True,,
7066,9254,De miraculis S. Germani,Aimoinus Sangermanensis,fl. 800,21999,800.0,800.0,False,De miraculis S. Germani,fl. 800,Aimoinus Sangermanensis,313246708,313246708,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 126",AimSan.DeMiSGe,Patrologia Latina,True,,
7067,9255,De translatione S. Vincentii Martyris,Aimoinus Sangermanensis,fl. 800,15649,800.0,800.0,False,De translatione S. Vincentii Martyris,fl. 800,Aimoinus Sangermanensis,313246708,313246708,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1852,"Patrologia Latina, vol. 126",AimSan.DeTrSVi,Patrologia Latina,True,,
